,genre,subset,train_accuracy,test_accuracy,train_weighted_f1,train_weighted_precision,train_weighted_recall,test_weighted_f1,test_weighted_precision,test_weighted_recall,classifier,representation,segmentation
275,antiphon,full,0.95260663507109,0.8218321711949989,0.9528085131259147,0.9554950024155543,0.95260663507109,0.8196305663903846,0.8291860218852216,0.8218321711949989,linear_svc,interval-independent,9-mer
276,antiphon,full,0.9039769214918607,0.7968261601346478,0.9042417137818856,0.9147992124477047,0.9039769214918607,0.7949085851167251,0.8232043765074991,0.7968261601346478,linear_svc,interval-independent,10-mer
277,antiphon,full,0.8732742633422625,0.7475354652560712,0.8744914386774159,0.8962059555423414,0.8732742633422625,0.7452784487688606,0.8014827370850993,0.7475354652560712,linear_svc,interval-independent,11-mer
278,antiphon,full,0.8552441788584381,0.7194037028131762,0.8569222520777454,0.8843771555046641,0.8552441788584381,0.7191733309813,0.7855135433048432,0.7194037028131762,linear_svc,interval-independent,12-mer
279,antiphon,full,0.8350504842365547,0.6766049531137293,0.8383458637401324,0.8761495411864667,0.8350504842365547,0.6794766766909728,0.7794899223028917,0.6766049531137293,linear_svc,interval-independent,13-mer
280,antiphon,full,0.8171234288069236,0.6366915123827843,0.821807179679492,0.8680297161311248,0.8171234288069236,0.6358622073417598,0.7551204770147667,0.6366915123827843,linear_svc,interval-independent,14-mer
281,antiphon,full,0.7999175767566453,0.6095215195960567,0.8048325109114836,0.8579448237019279,0.7999175767566453,0.6061573667754109,0.7446075040396226,0.6095215195960567,linear_svc,interval-independent,15-mer
282,antiphon,full,0.7833298990315269,0.5744169271459485,0.7892582660082721,0.8540388824188304,0.7833298990315269,0.5677569615067145,0.7486136475869977,0.5744169271459485,linear_svc,interval-independent,16-mer
283,antiphon,full,0.8459715639810427,0.6756431834575619,0.8427179205185662,0.854901564140351,0.8459715639810427,0.6593787760623245,0.6769454460217946,0.6756431834575619,linear_svc,interval-independent,poisson-3
284,antiphon,full,0.9636307438697713,0.734551574897812,0.9636066626017122,0.9638974209335726,0.9636307438697713,0.7282050979654734,0.7332493930704823,0.734551574897812,linear_svc,interval-independent,poisson-5
285,antiphon,full,0.9611580465691325,0.6809329165664824,0.9611158834323472,0.9616388258371447,0.9611580465691325,0.6757140998684812,0.6765572898145475,0.6809329165664824,linear_svc,interval-independent,poisson-7
286,antiphon,full,0.4746548526684525,0.4428949266650637,0.4409095464533772,0.5041073965997924,0.4746548526684525,0.40203707266749306,0.44537422104918145,0.4428949266650637,linear_svc,contour-dependent,neumes
