id,words,syllables,neumes,1-mer,2-mer,3-mer,4-mer,5-mer,6-mer,7-mer,8-mer,9-mer,10-mer,11-mer,12-mer,13-mer,14-mer,15-mer,16-mer,poisson-3,poisson-5,poisson-7
chant_021493,ffDfgFf efgg ggghg ggffDfh ghffd fEfggFe ffD fgf,ffD f gF f e f g g g g gh g g gffD fh gh f fd fE fg gF e ffD f g f,ffD f gF f e f g g g g gh g g gf fD fh gh f fd fE fg gF e f fD f g f,f f D f g F f e f g g g g g h g g g f f D f h g h f f d f E f g g F e f f D f g f,ff Df gF fe fg gg gg hg gg ff Df hg hf fd fE fg gF ef fD fg f,ffD fgF fef ggg ggh ggg ffD fhg hff dfE fgg Fef fDf gf,ffDf gFfe fggg gghg ggff Dfhg hffd fEfg gFef fDfg f,ffDfg Ffefg ggggh gggff Dfhgh ffdfE fggFe ffDfg f,ffDfgF fefggg gghggg ffDfhg hffdfE fggFef fDfgf,ffDfgFf efggggg hgggffD fhghffd fEfggFe ffDfgf,ffDfgFfe fggggghg ggffDfhg hffdfEfg gFeffDfg f,ffDfgFfef ggggghggg ffDfhghff dfEfggFef fDfgf,ffDfgFfefg gggghgggff DfhghffdfE fggFeffDfg f,ffDfgFfefgg ggghgggffDf hghffdfEfgg FeffDfgf,ffDfgFfefggg gghgggffDfhg hffdfEfggFef fDfgf,ffDfgFfefgggg ghgggffDfhghf fdfEfggFeffDf gf,ffDfgFfefggggg hgggffDfhghffd fEfggFeffDfgf,ffDfgFfefgggggh gggffDfhghffdfE fggFeffDfgf,ffDfgFfefggggghg ggffDfhghffdfEfg gFeffDfgf,ff Dfg F fefg ggg gh gggf fD fh ghffd fEf ggF effD fgf,ffD fgFf ef gggg ghggg ffDfhg hffdfEf ggFef fDfgf,ffDfgFfefgggg ghgggffDfhg hffdfE fggF effDfgf
chant_021505,gjklml mnmk mlnMl lmno nmllm khjk lKhgg llmlkjh,g jk lm l m n m k m l nM l l m n o n m l lm k h j k lK h g g l l m l k jh,g jk lm l m n m k m l nM l l m n o n m l lm k h j k lK h g g l l m l k jh,g j k l m l m n m k m l n M l l m n o n m l l m k h j k l K h g g l l m l k j h,gj kl ml mn mk ml nM ll mn on ml lm kh jk lK hg gl lm lk jh,gjk lml mnm kml nMl lmn onm llm khj klK hgg llm lkj h,gjkl mlmn mkml nMll mnon mllm khjk lKhg gllm lkjh,gjklm lmnmk mlnMl lmnon mllmk hjklK hggll mlkjh,gjklml mnmkml nMllmn onmllm khjklK hggllm lkjh,gjklmlm nmkmlnM llmnonm llmkhjk lKhggll mlkjh,gjklmlmn mkmlnMll mnonmllm khjklKhg gllmlkjh,gjklmlmnm kmlnMllmn onmllmkhj klKhggllm lkjh,gjklmlmnmk mlnMllmnon mllmkhjklK hggllmlkjh,gjklmlmnmkm lnMllmnonml lmkhjklKhgg llmlkjh,gjklmlmnmkml nMllmnonmllm khjklKhggllm lkjh,gjklmlmnmkmln Mllmnonmllmkh jklKhggllmlkj h,gjklmlmnmkmlnM llmnonmllmkhjk lKhggllmlkjh,gjklmlmnmkmlnMl lmnonmllmkhjklK hggllmlkjh,gjklmlmnmkmlnMll mnonmllmkhjklKhg gllmlkjh,gjkl ml mnmk mlnMll mn onm llmk hjkl Kh g gll mlkjh,gjklmlmn m kmlnMl lmnonm llm khjklKhg gll mlk jh,gjklml mnmkm lnMllmn onmllmk hjklKhggll mlkjh
chant_026309,ddhj gfg gf gjgh hgef gfed d fde fgef eeD dfddd hhgfgfgh,d d hj g f g gf g jg h h g e f g fe d d fd e f ge f eeD df d d d h h g f gf gh,d d hj g f g gf g jg h h g e f g fe d d fd e f ge f e eD df d d d h h g f gf gh,d d h j g f g g f g j g h h g e f g f e d d f d e f g e f e e D d f d d d h h g f g f g h,dd hj gf gg fg jg hh ge fg fe dd fd ef ge fe eD df dd dh hg fg fg h,ddh jgf ggf gjg hhg efg fed dfd efg efe eDd fdd dhh gfg fgh,ddhj gfgg fgjg hhge fgfe ddfd efge feeD dfdd dhhg fgfg h,ddhjg fggfg jghhg efgfe ddfde fgefe eDdfd ddhhg fgfgh,ddhjgf ggfgjg hhgefg feddfd efgefe eDdfdd dhhgfg fgh,ddhjgfg gfgjghh gefgfed dfdefge feeDdfd ddhhgfg fgh,ddhjgfgg fgjghhge fgfeddfd efgefeeD dfdddhhg fgfgh,ddhjgfggf gjghhgefg feddfdefg efeeDdfdd dhhgfgfgh,ddhjgfggfg jghhgefgfe ddfdefgefe eDdfdddhhg fgfgh,ddhjgfggfgj ghhgefgfedd fdefgefeeDd fdddhhgfgfg h,ddhjgfggfgjg hhgefgfeddfd efgefeeDdfdd dhhgfgfgh,ddhjgfggfgjgh hgefgfeddfdef gefeeDdfdddhh gfgfgh,ddhjgfggfgjghh gefgfeddfdefge feeDdfdddhhgfg fgh,ddhjgfggfgjghhg efgfeddfdefgefe eDdfdddhhgfgfgh,ddhjgfggfgjghhge fgfeddfdefgefeeD dfdddhhgfgfgh,ddh jgfgg fg jgh hgefgf eddf defg efe eDd fdddhh gfgfgh,ddhjgf ggfgjg hhg efgfed dfd efge feeDdf ddd hh gfgfgh,ddhj gfggfgjgh hgefgfe ddfdefgefeeDd fdddhhgfgf gh
chant_026323,ddhj hghg f gjgh hgef gfed d fde fgef eeD dfddd fghh hhgfgfgh,d d hj h g hg f g jg h h g e f g fe d d fd e f ge f eeD df d d d f gh h h h g f gf gh,d d hj h g hg f g jg h h g e f g fe d d fd e f ge f eeD df d d d f gh h h h g f gf gh,d d h j h g h g f g j g h h g e f g f e d d f d e f g e f e e D d f d d d f g h h h h g f g f g h,dd hj hg hg fg jg hh ge fg fe dd fd ef ge fe eD df dd df gh hh hg fg fg h,ddh jhg hgf gjg hhg efg fed dfd efg efe eDd fdd dfg hhh hgf gfg h,ddhj hghg fgjg hhge fgfe ddfd efge feeD dfdd dfgh hhhg fgfg h,ddhjh ghgfg jghhg efgfe ddfde fgefe eDdfd ddfgh hhhgf gfgh,ddhjhg hgfgjg hhgefg feddfd efgefe eDdfdd dfghhh hgfgfg h,ddhjhgh gfgjghh gefgfed dfdefge feeDdfd ddfghhh hgfgfgh,ddhjhghg fgjghhge fgfeddfd efgefeeD dfdddfgh hhhgfgfg h,ddhjhghgf gjghhgefg feddfdefg efeeDdfdd dfghhhhgf gfgh,ddhjhghgfg jghhgefgfe ddfdefgefe eDdfdddfgh hhhgfgfgh,ddhjhghgfgj ghhgefgfedd fdefgefeeDd fdddfghhhhg fgfgh,ddhjhghgfgjg hhgefgfeddfd efgefeeDdfdd dfghhhhgfgfg h,ddhjhghgfgjgh hgefgfeddfdef gefeeDdfdddfg hhhhgfgfgh,ddhjhghgfgjghh gefgfeddfdefge feeDdfdddfghhh hgfgfgh,ddhjhghgfgjghhg efgfeddfdefgefe eDdfdddfghhhhgf gfgh,ddhjhghgfgjghhge fgfeddfdefgefeeD dfdddfghhhhgfgfg h,d d hjhg h gfgj g hhg e fgfed dfde fge fe eDd fddd fg hhhhgfgf gh,d dhjhghgf gjgh hgefg feddf defgef e eDdfdddf ghhhhgf gf gh,ddh jhghgfgj ghhgef gfedd fdefgef eeDdfddd fghhhhgfgfgh
chant_027103,ddd ff ccdd d gFefd cc fDefdc dfedd fffecdd,d d d f f c cd d d gF e fd c c fD e f dc d fe d d f f f e cd d,d d d f f c cd d d gF e fd c c fD e f dc d fe d d f f f e cd d,d d d f f c c d d d g F e f d c c f D e f d c d f e d d f f f e c d d,dd df fc cd dd gF ef dc cf De fd cd fe dd ff fe cd d,ddd ffc cdd dgF efd ccf Def dcd fed dff fec dd,dddf fccd ddgF efdc cfDe fdcd fedd fffe cdd,dddff ccddd gFefd ccfDe fdcdf eddff fecdd,dddffc cdddgF efdccf Defdcd feddff fecdd,dddffcc dddgFef dccfDef dcdfedd fffecdd,dddffccd ddgFefdc cfDefdcd feddfffe cdd,dddffccdd dgFefdccf Defdcdfed dfffecdd,dddffccddd gFefdccfDe fdcdfeddff fecdd,dddffccdddg FefdccfDefd cdfeddfffec dd,dddffccdddgF efdccfDefdcd feddfffecdd,dddffccdddgFe fdccfDefdcdfe ddfffecdd,dddffccdddgFef dccfDefdcdfedd fffecdd,dddffccdddgFefd ccfDefdcdfeddff fecdd,dddffccdddgFefdc cfDefdcdfeddfffe cdd,dddffc cdddgFe fdc cf De fdc df eddfff ecd d,dddffcc dddgFefdcc fDefdcd fedd fffec dd,dddffccdddgFefd ccfDefdc dfeddfff ecdd
chant_028300,dfEdfgefd cdd ddc def gfeddfddc dffd dfefg g ghggf ghg efefeeCed dc dfe deddCdc egghg efD d ddee dc ddee fefgfedefe dcdd ce ghkh hhjkjg gffede cd dfdedc eeddc cd dd hhgfggfed fghh,dfE d fgefd cd d d dc d ef g fe d dfddc df fd dfe fg g gh g gf gh g efefeeC ed dc d fe deddC dc e g ghg efD d d de e dc d de e fe fgf ed efe d cd d ce ghk h h hjkj g gffe d e cd dfde dc e ed dc cd d d h h g f g gfed f gh h,dfE d fgefd cd d d dc d ef g fe d dfd dc df fd dfe fg g gh g gf gh g efefe eC ed dc d fe ded dC dc e g ghg efD d d de e dc d de e fe fgf ed efe d cd d ce ghk h h hjkj g gf fe d e cd dfde dc e ed dc cd d d h h g f g gfed f gh h,d f E d f g e f d c d d d d c d e f g f e d d f d d c d f f d d f e f g g g h g g f g h g e f e f e e C e d d c d f e d e d d C d c e g g h g e f D d d d e e d c d d e e f e f g f e d e f e d c d d c e g h k h h h j k j g g f f e d e c d d f d e d c e e d d c c d d d h h g f g g f e d f g h h,df Ed fg ef dc dd dd cd ef gf ed df dd cd ff dd fe fg gg hg gf gh ge fe fe eC ed dc df ed ed dC dc eg gh ge fD dd de ed cd de ef ef gf ed ef ed cd dc eg hk hh hj kj gg ff ed ec dd fd ed ce ed dc cd dd hh gf gg fe df gh h,dfE dfg efd cdd ddc def gfe ddf ddc dff ddf efg ggh ggf ghg efe fee Ced dcd fed edd Cdc egg hge fDd dde edc dde efe fgf ede fed cdd ceg hkh hhj kjg gff ede cdd fde dce edd ccd ddh hgf ggf edf ghh,dfEd fgef dcdd ddcd efgf eddf ddcd ffdd fefg gghg gfgh gefe feeC eddc dfed eddC dceg ghge fDdd deed cdde efef gfed efed cddc eghk hhhj kjgg ffed ecdd fded ceed dccd ddhh gfgg fedf ghh,dfEdf gefdc ddddc defgf eddfd dcdff ddfef ggghg gfghg efefe eCedd cdfed eddCd ceggh gefDd ddeed cddee fefgf edefe dcddc eghkh hhjkj ggffe decdd fdedc eeddc cdddh hgfgg fedfg hh,dfEdfg efdcdd ddcdef gfeddf ddcdff ddfefg gghggf ghgefe feeCed dcdfed eddCdc egghge fDddde edcdde efefgf edefed cddceg hkhhhj kjggff edecdd fdedce eddccd ddhhgf ggfedf ghh,dfEdfge fdcdddd cdefgfe ddfddcd ffddfef ggghggf ghgefef eeCeddc dfededd Cdceggh gefDddd eedcdde efefgfe defedcd dceghkh hhjkjgg ffedecd dfdedce eddccdd dhhgfgg fedfghh,dfEdfgef dcddddcd efgfeddf ddcdffdd fefggghg gfghgefe feeCeddc dfededdC dcegghge fDdddeed cddeefef gfedefed cddceghk hhhjkjgg ffedecdd fdedceed dccdddhh gfggfedf ghh,dfEdfgefd cddddcdef gfeddfddc dffddfefg gghggfghg efefeeCed dcdfededd Cdcegghge fDdddeedc ddeefefgf edefedcdd ceghkhhhj kjggffede cddfdedce eddccdddh hgfggfedf ghh,dfEdfgefdc ddddcdefgf eddfddcdff ddfefggghg gfghgefefe eCeddcdfed eddCdceggh gefDdddeed cddeefefgf edefedcddc eghkhhhjkj ggffedecdd fdedceeddc cdddhhgfgg fedfghh,dfEdfgefdcd dddcdefgfed dfddcdffddf efggghggfgh gefefeeCedd cdfededdCdc egghgefDddd eedcddeefef gfedefedcdd ceghkhhhjkj ggffedecddf dedceeddccd ddhhgfggfed fghh,dfEdfgefdcdd ddcdefgfeddf ddcdffddfefg gghggfghgefe feeCeddcdfed eddCdcegghge fDdddeedcdde efefgfedefed cddceghkhhhj kjggffedecdd fdedceeddccd ddhhgfggfedf ghh,dfEdfgefdcddd dcdefgfeddfdd cdffddfefgggh ggfghgefefeeC eddcdfededdCd cegghgefDddde edcddeefefgfe defedcddceghk hhhjkjggffede cddfdedceeddc cdddhhgfggfed fghh,dfEdfgefdcdddd cdefgfeddfddcd ffddfefggghggf ghgefefeeCeddc dfededdCdceggh gefDdddeedcdde efefgfedefedcd dceghkhhhjkjgg ffedecddfdedce eddccdddhhgfgg fedfghh,dfEdfgefdcddddc defgfeddfddcdff ddfefggghggfghg efefeeCeddcdfed eddCdcegghgefDd ddeedcddeefefgf edefedcddceghkh hhjkjggffedecdd fdedceeddccdddh hgfggfedfghh,dfEdfgefdcddddcd efgfeddfddcdffdd fefggghggfghgefe feeCeddcdfededdC dcegghgefDdddeed cddeefefgfedefed cddceghkhhhjkjgg ffedecddfdedceed dccdddhhgfggfedf ghh,df Ed fg efdc dd ddcde fgf eddf ddc df fddfef ggg hgg fghg e fefe eC eddcd fede ddC d c eg ghg efDd dde edc d de ef efgf edefed cddc egh khhh jkjgg f fed ecddf ded c ee ddc cddd hhg fgg fed fgh h,dfE dfge fdcdd ddcdef gfeddf ddcdffdd fefggg hggf ghgef efeeC eddcdfe deddCdc egghg efDdd deedcdde efefgfe defe dcd dce ghk hhhjkjggf fede cddfdedc eeddc cddd hhgfg gfedfghh,dfEdf gefdcdddd cde fgfe ddfddcdff ddfe fggghggfgh gefefeeCedd cdfededd Cdcegghg efDd ddeed cddeefefgfed efedcddce ghkh hhj kjggffe decddfdedc eeddccdd dhhgfg gfedfg hh
chant_028407,gg ghhG hhj gg gg gghgg g gfggh f fg gFg hkmkjklk k lKk kkjhghkhg g ggfgg fef defgh h gfggfd efggg kkjkhg,g g gh hG h hj g g g g g gh g g g gf g gh f f g gF g h km kj klk k lK k k kj hg hk h g g g gf g g fe f d ef gh h g fg gfd e fg g g k k j k h g,g g gh hG h hj g g g g g gh g g g gf g gh f f g gF g h km kj klk k lK k k kj hg hk h g g g gf g g fe f d ef gh h g fg gfd e fg g g k k j k h g,g g g h h G h h j g g g g g g h g g g g f g g h f f g g F g h k m k j k l k k l K k k k j h g h k h g g g g f g g f e f d e f g h h g f g g f d e f g g g k k j k h g,gg gh hG hh jg gg gg gh gg gg fg gh ff gg Fg hk mk jk lk kl Kk kk jh gh kh gg gg fg gf ef de fg hh gf gg fd ef gg gk kj kh g,ggg hhG hhj ggg ggg hgg ggf ggh ffg gFg hkm kjk lkk lKk kkj hgh khg ggg fgg fef def ghh gfg gfd efg ggk kjk hg,gggh hGhh jggg gggh gggg fggh ffgg Fghk mkjk lkkl Kkkk jhgh khgg ggfg gfef defg hhgf ggfd efgg gkkj khg,ggghh Ghhjg ggggg hgggg fgghf fggFg hkmkj klkkl Kkkkj hghkh ggggf ggfef defgh hgfgg fdefg ggkkj khg,ggghhG hhjggg ggghgg ggfggh ffggFg hkmkjk lkklKk kkjhgh khgggg fggfef defghh gfggfd efgggk kjkhg,ggghhGh hjggggg ghggggf gghffgg Fghkmkj klkklKk kkjhghk hggggfg gfefdef ghhgfgg fdefggg kkjkhg,ggghhGhh jggggggh ggggfggh ffggFghk mkjklkkl Kkkkjhgh khggggfg gfefdefg hhgfggfd efgggkkj khg,ggghhGhhj gggggghgg ggfgghffg gFghkmkjk lkklKkkkj hghkhgggg fggfefdef ghhgfggfd efgggkkjk hg,ggghhGhhjg ggggghgggg fgghffggFg hkmkjklkkl Kkkkjhghkh ggggfggfef defghhgfgg fdefgggkkj khg,ggghhGhhjgg gggghggggfg ghffggFghkm kjklkklKkkk jhghkhggggf ggfefdefghh gfggfdefggg kkjkhg,ggghhGhhjggg ggghggggfggh ffggFghkmkjk lkklKkkkjhgh khggggfggfef defghhgfggfd efgggkkjkhg,ggghhGhhjgggg gghggggfgghff ggFghkmkjklkk lKkkkjhghkhgg ggfggfefdefgh hgfggfdefgggk kjkhg,ggghhGhhjggggg ghggggfgghffgg FghkmkjklkklKk kkjhghkhggggfg gfefdefghhgfgg fdefgggkkjkhg,ggghhGhhjgggggg hggggfgghffggFg hkmkjklkklKkkkj hghkhggggfggfef defghhgfggfdefg ggkkjkhg,ggghhGhhjggggggh ggggfgghffggFghk mkjklkklKkkkjhgh khggggfggfefdefg hhgfggfdefgggkkj khg,ggghhG hh jggg gggh g gg gfgg hffggF g hk mkjk lkk lKkk kjhg hkhgggg fg gfe fde fghhg fgg fdef ggg kkj khg,gggh hGhhjg ggggghgg ggfgghf fggF ghkmkj klkklKk kkjhgh khgggg fggfefd efgh hgfggfdef gggk kjkhg,ggghhGhhj ggggggh ggggfgghf fggFghkm kjklkklKk kkjhgh khggggfggfefde fghhg fggf defgggkkjk hg
chant_029363,gjk ll kh kkj k hgfghjh gg llmlkjh,g j k l l kh k k j k h gf gh j h g g l l m l k jh,g j k l l kh k k j k h gf gh j h g g l l m l k jh,g j k l l k h k k j k h g f g h j h g g l l m l k j h,gj kl lk hk kj kh gf gh jh gg ll ml kj h,gjk llk hkk jkh gfg hjh ggl lml kjh,gjkl lkhk kjkh gfgh jhgg llml kjh,gjkll khkkj khgfg hjhgg llmlk jh,gjkllk hkkjkh gfghjh ggllml kjh,gjkllkh kkjkhgf ghjhggl lmlkjh,gjkllkhk kjkhgfgh jhggllml kjh,gjkllkhkk jkhgfghjh ggllmlkjh,gjkllkhkkj khgfghjhgg llmlkjh,gjkllkhkkjk hgfghjhggll mlkjh,gjkllkhkkjkh gfghjhggllml kjh,gjkllkhkkjkhg fghjhggllmlkj h,gjkllkhkkjkhgf ghjhggllmlkjh,gjkllkhkkjkhgfg hjhggllmlkjh,gjkllkhkkjkhgfgh jhggllmlkjh,gj k ll khkk jk hgfg hjhg gllm lk jh,gjkllk hkkj khgfg h jhggl lmlk jh,gjkllk hkkjkhg fghjhg gllmlkj h
chant_033951,ggfhkjg jkhg hgf g fh kjg jkhhgg kkjkhg,g g f h k jg jk h g hg f g f h k jg jk h h g g k k j k h g,g g f h k jg jk h g hg f g f h k jg jk h h g g k k j k h g,g g f h k j g j k h g h g f g f h k j g j k h h g g k k j k h g,gg fh kj gj kh gh gf gf hk jg jk hh gg kk jk hg,ggf hkj gjk hgh gfg fhk jgj khh ggk kjk hg,ggfh kjgj khgh gfgf hkjg jkhh ggkk jkhg,ggfhk jgjkh ghgfg fhkjg jkhhg gkkjk hg,ggfhkj gjkhgh gfgfhk jgjkhh ggkkjk hg,ggfhkjg jkhghgf gfhkjgj khhggkk jkhg,ggfhkjgj khghgfgf hkjgjkhh ggkkjkhg,ggfhkjgjk hghgfgfhk jgjkhhggk kjkhg,ggfhkjgjkh ghgfgfhkjg jkhhggkkjk hg,ggfhkjgjkhg hgfgfhkjgjk hhggkkjkhg,ggfhkjgjkhgh gfgfhkjgjkhh ggkkjkhg,ggfhkjgjkhghg fgfhkjgjkhhgg kkjkhg,ggfhkjgjkhghgf gfhkjgjkhhggkk jkhg,ggfhkjgjkhghgfg fhkjgjkhhggkkjk hg,ggfhkjgjkhghgfgf hkjgjkhhggkkjkhg,ggfh kjgj khg h gfg fh kj gj khhggkk jk hg,gg fhkj gjkhgh gfgfhkj gjkhhggkk jkhg,ggfhkj gjkh ghgfgf hkjgjk hhggkkjkhg
chant_034825,dCf fg g g gggh hhghjh f gh hg f ghghjhhG fg kh gfgffe gfe deffc ef gfedcef gfe dd hhgfghgf,dC f fg g g g g gh h hghjh f gh hg f ghg hjhhG f g k h g fg f fe g fe def fc ef g fe d c ef g fe d d h h g f gh gf,dC f fg g g g g gh h hghjh f gh hg f ghg hjhhG f g k h g fg f fe g fe def fc ef g fe d c ef g fe d d h h g f gh gf,d C f f g g g g g g h h h g h j h f g h h g f g h g h j h h G f g k h g f g f f e g f e d e f f c e f g f e d c e f g f e d d h h g f g h g f,dC ff gg gg gg hh hg hj hf gh hg fg hg hj hh Gf gk hg fg ff eg fe de ff ce fg fe dc ef gf ed dh hg fg hg f,dCf fgg ggg ghh hgh jhf ghh gfg hgh jhh Gfg khg fgf feg fed eff cef gfe dce fgf edd hhg fgh gf,dCff gggg gghh hghj hfgh hgfg hghj hhGf gkhg fgff egfe deff cefg fedc efgf eddh hgfg hgf,dCffg ggggg hhhgh jhfgh hgfgh ghjhh Gfgkh gfgff egfed effce fgfed cefgf eddhh gfghg f,dCffgg gggghh hghjhf ghhgfg hghjhh Gfgkhg fgffeg fedeff cefgfe dcefgf eddhhg fghgf,dCffggg ggghhhg hjhfghh gfghghj hhGfgkh gfgffeg fedeffc efgfedc efgfedd hhgfghg f,dCffgggg gghhhghj hfghhgfg hghjhhGf gkhgfgff egfedeff cefgfedc efgfeddh hgfghgf,dCffggggg ghhhghjhf ghhgfghgh jhhGfgkhg fgffegfed effcefgfe dcefgfedd hhgfghgf,dCffgggggg hhhghjhfgh hgfghghjhh Gfgkhgfgff egfedeffce fgfedcefgf eddhhgfghg f,dCffggggggh hhghjhfghhg fghghjhhGfg khgfgffegfe deffcefgfed cefgfeddhhg fghgf,dCffgggggghh hghjhfghhgfg hghjhhGfgkhg fgffegfedeff cefgfedcefgf eddhhgfghgf,dCffgggggghhh ghjhfghhgfghg hjhhGfgkhgfgf fegfedeffcefg fedcefgfeddhh gfghgf,dCffgggggghhhg hjhfghhgfghghj hhGfgkhgfgffeg fedeffcefgfedc efgfeddhhgfghg f,dCffgggggghhhgh jhfghhgfghghjhh Gfgkhgfgffegfed effcefgfedcefgf eddhhgfghgf,dCffgggggghhhghj hfghhgfghghjhhGf gkhgfgffegfedeff cefgfedcefgfeddh hgfghgf,dCffg ggg g ghhhg hjhf gh hgf ghghj hhG fgk hgfgff egfede ffc efgfe dc efg fe ddhh gfg hgf,dCffg ggggghhh ghj hfghhg fghghj hhGfgkhg fgffegf edeffcefg fedcefgf eddh hgfghgf,dCffgg ggg ghhhghjhfg hhgfghghjh hGfgkhg fgf fegfede ffce fgfed cefg feddhh gfghgf
chant_037619,ddCdfe dfdc f ghgf fE fgefdd dhkhghgf gh h hgfefgfEdC dfedf dd e fghghgfghih hg ffe fgfedf ddd egfedd,d dC d fe df dc f gh g f fE fg ef d d dhk hg h gf gh h hg fe fg fE dC d fe df d d e f gh g hgfghih hg ffe fg fe df dd d e gfe d d,d dC d fe df dc f gh g f fE fg ef d d dh k hg h gf gh h hg fe fg fE dC d fe df d d e f gh g hgf ghih hg f fe fg fe df dd d e gfe d d,d d C d f e d f d c f g h g f f E f g e f d d d h k h g h g f g h h h g f e f g f E d C d f e d f d d e f g h g h g f g h i h h g f f e f g f e d f d d d e g f e d d,dd Cd fe df dc fg hg ff Ef ge fd dd hk hg hg fg hh hg fe fg fE dC df ed fd de fg hg hg fg hi hh gf fe fg fe df dd de gf ed d,ddC dfe dfd cfg hgf fEf gef ddd hkh ghg fgh hhg fef gfE dCd fed fdd efg hgh gfg hih hgf fef gfe dfd dde gfe dd,ddCd fedf dcfg hgff Efge fddd hkhg hgfg hhhg fefg fEdC dfed fdde fghg hgfg hihh gffe fgfe dfdd degf edd,ddCdf edfdc fghgf fEfge fdddh khghg fghhh gfefg fEdCd fedfd defgh ghgfg hihhg ffefg fedfd ddegf edd,ddCdfe dfdcfg hgffEf gefddd hkhghg fghhhg fefgfE dCdfed fddefg hghgfg hihhgf fefgfe dfddde gfedd,ddCdfed fdcfghg ffEfgef dddhkhg hgfghhh gfefgfE dCdfedf ddefghg hgfghih hgffefg fedfddd egfedd,ddCdfedf dcfghgff Efgefddd hkhghgfg hhhgfefg fEdCdfed fddefghg hgfghihh gffefgfe dfdddegf edd,ddCdfedfd cfghgffEf gefdddhkh ghgfghhhg fefgfEdCd fedfddefg hghgfghih hgffefgfe dfdddegfe dd,ddCdfedfdc fghgffEfge fdddhkhghg fghhhgfefg fEdCdfedfd defghghgfg hihhgffefg fedfdddegf edd,ddCdfedfdcf ghgffEfgefd ddhkhghgfgh hhgfefgfEdC dfedfddefgh ghgfghihhgf fefgfedfddd egfedd,ddCdfedfdcfg hgffEfgefddd hkhghgfghhhg fefgfEdCdfed fddefghghgfg hihhgffefgfe dfdddegfedd,ddCdfedfdcfgh gffEfgefdddhk hghgfghhhgfef gfEdCdfedfdde fghghgfghihhg ffefgfedfddde gfedd,ddCdfedfdcfghg ffEfgefdddhkhg hgfghhhgfefgfE dCdfedfddefghg hgfghihhgffefg fedfdddegfedd,ddCdfedfdcfghgf fEfgefdddhkhghg fghhhgfefgfEdCd fedfddefghghgfg hihhgffefgfedfd ddegfedd,ddCdfedfdcfghgff Efgefdddhkhghgfg hhhgfefgfEdCdfed fddefghghgfghihh gffefgfedfdddegf edd,d d C d fedfdc f ghgf fEfg ef dddh khgh gfgh hhgf efg fE dCd fedf dd efg hgh gfg hihh gf fef gf edfd dd egfedd,ddCd fedf dcf ghg ffEfge fdddhk hghgf ghhhg f efgfEd Cdf edfd defg hghgf ghihhgff efgfedfdd degf edd,ddCdfedfdcfghg ffEfgef dddhkhghgfgh hhg fefgfE dCdfedfdde fghgh gfghihhgf fefgfed fddde gfedd
